0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
448,33,14,501,,,,,,,,,,,,
448,37,396,,,,,,,,,,,,,
448,42,370,505,,,,,,,,,,,,
448,47,406,347,,,,,,,,,,,,
448,51,245,,,,,,,,,,,,,
449,1,28,33,,,,,,,,,,,,
449,7,44,,,,,,,,,,,,,
449,13,281,,,,,,,,,,,,,
449,19,36,91,,,,,,,,,,,,
449,25,328,,,,,,,,,,,,,
449,31,242,,,,,,,,,,,,,
449,37,89,,,,,,,,,,,,,
449,44,38,,,,,,,,,,,,,
449,50,90,,,,,,,,,,,,,
450,1,28,33,44,281,422,423,424,,,,,,,
450,19,36,91,,,,,,,,,,,,
450,25,328,,,,,,,,,,,,,
450,31,242,,,,,,,,,,,,,
450,40,89,,,,,,,,,,,,,
450,50,38,,,,,,,,,,,,,
450,60,90,,,,,,,,,,,,,
451,1,40,44,,,,,,,,,,,,
451,6,43,,,,,,,,,,,,,
451,12,42,,,,,,,,,,,,,
451,16,228,,,,,,,,,,,,,
451,17,367,,,,,,,,,,,,,
451,23,282,,,,,,,,,,,,,
451,28,184,,,,,,,,,,,,,
451,34,390,450,,,,,,,,,,,,
451,38,400,,,,,,,,,,,,,
451,39,305,,,,,,,,,,,,,
451,45,242,468,,,,,,,,,,,,
451,47,565,,,,,,,,,,,,,
451,50,440,474,,,,,,,,,,,,
452,1,40,42,43,44,422,423,424,,,,,,,
452,16,228,,,,,,,,,,,,,
452,17,367,,,,,,,,,,,,,
452,23,282,,,,,,,,,,,,,
452,28,184,,,,,,,,,,,,,
452,34,390,450,,,,,,,,,,,,
452,38,400,,,,,,,,,,,,,
452,39,305,,,,,,,,,,,,,
452,48,468,,,,,,,,,,,,,
452,49,242,,,,,,,,,,,,,
452,53,565,,,,,,,,,,,,,
452,56,474,,,,,,,,,,,,,
452,58,440,,,,,,,,,,,,,
453,1,310,,,,,,,,,,,,,
453,3,189,,,,,,,,,,,,,
453,8,40,,,,,,,,,,,,,
453,10,269,,,,,,,,,,,,,
453,15,228,,,,,,,,,,,,,
453,17,185,,,,,,,,,,,,,
453,22,279,,,,,,,,,,,,,
453,24,207,,,,,,,,,,,,,
453,29,426,,,,,,,,,,,,,
453,31,389,,,,,,,,,,,,,
453,36,417,474,,,,,,,,,,,,
453,38,398,,,,,,,,,,,,,
453,43,188,,,,,,,,,,,,,
453,45,260,,,,,,,,,,,,,
453,47,562,,,,,,,,,,,,,
454,1,40,189,310,,,,,,,,,,,
454,10,269,,,,,,,,,,,,,
454,15,228,,,,,,,,,,,,,
454,17,185,,,,,,,,,,,,,
454,22,279,,,,,,,,,,,,,
454,24,207,,,,,,,,,,,,,
454,29,426,,,,,,,,,,,,,
454,31,389,,,,,,,,,,,,,
454,36,417,474,,,,,,,,,,,,
454,41,398,,,,,,,,,,,,,
454,49,188,,,,,,,,,,,,,
454,54,260,,,,,,,,,,,,,
454,58,562,,,,,,,,,,,,,
455,1,20,74,,,,,,,,,,,,
455,7,44,,,,,,,,,,,,,
455,11,22,,,,,,,,,,,,,
455,17,230,,,,,,,,,,,,,
455,21,275,,,,,,,,,,,,,
455,27,185,,,,,,,,,,,,,
455,31,254,255,256,536,,,,,,,,,,
455,37,242,,,,,,,,,,,,,
455,41,378,,,,,,,,,,,,,
455,47,438,,,,,,,,,,,,,
456,1,1,,,,,,,,,,,,,
456,6,55,,,,,,,,,,,,,
456,10,213,,,,,,,,,,,,,
456,13,240,,,,,,,,,,,,,
456,17,16,,,,,,,,,,,,,
456,22,352,,,,,,,,,,,,,
456,26,445,,,,,,,,,,,,,
456,29,219,,,,,,,,,,,,,
456,33,392,,,,,,,,,,,,,
456,38,250,,,,,,,,,,,,,
456,42,369,,,,,,,,,,,,,
456,45,340,,,,,,,,,,,,,
456,49,318,,,,,,,,,,,,,
456,54,487,,,,,,,,,,,,,
457,1,1,55,213,,,,,,,,,,,
457,13,240,,,,,,,,,,,,,
457,17,16,,,,,,,,,,,,,
457,22,352,,,,,,,,,,,,,
457,26,445,,,,,,,,,,,,,
457,29,219,,,,,,,,,,,,,
457,35,392,,,,,,,,,,,,,
457,42,250,,,,,,,,,,,,,
457,48,369,,,,,,,,,,,,,
457,53,340,,,,,,,,,,,,,
457,59,318,,,,,,,,,,,,,
457,66,487,,,,,,,,,,,,,
458,1,33,145,,,,,,,,,,,,
458,4,48,,,,,,,,,,,,,
458,10,61,,,,,,,,,,,,,
458,13,29,,,,,,,,,,,,,
458,19,97,,,,,,,,,,,,,
458,22,17,,,,,,,,,,,,,
458,23,469,,,,,,,,,,,,,
458,28,352,,,,,,,,,,,,,
458,31,36,,,,,,,,,,,,,
458,36,403,,,,,,,,,,,,,
458,37,109,,,,,,,,,,,,,
458,40,340,,,,,,,,,,,,,
458,46,392,,,,,,,,,,,,,
458,49,56,,,,,,,,,,,,,
458,90,114,,,,,,,,,,,,,
459,1,43,181,,,,,,,,,,,,
459,5,75,,,,,,,,,,,,,
459,9,196,,,,,,,,,,,,,
459,13,320,,,,,,,,,,,,,
459,17,207,,,,,,,,,,,,,
459,21,54,,,,,,,,,,,,,
459,26,420,,,,,,,,,,,,,
459,31,275,,,,,,,,,,,,,
459,36,452,,,,,,,,,,,,,
459,41,59,,,,,,,,,,,,,
459,46,329,,,,,,,,,,,,,
460,1,8,43,75,181,196,,,,,,,,,
460,13,320,,,,,,,,,,,,,
460,17,207,,,,,,,,,,,,,
460,21,54,,,,,,,,,,,,,
460,26,420,,,,,,,,,,,,,
460,31,275,,,,,,,,,,,,,
460,36,452,,,,,,,,,,,,,
460,47,59,,,,,,,,,,,,,
460,58,329,,,,,,,,,,,,,
461,1,10,43,98,269,279,372,373,,,,,,,
461,10,103,,,,,,,,,,,,,
461,14,185,,,,,,,,,,,,,
461,21,154,,,,,,,,,,,,,
461,24,417,,,,,,,,,,,,,
461,28,196,,,,,,,,,,,,,
461,35,400,468,,,,,,,,,,,,
461,38,374,,,,,,,,,,,,,
461,40,289,,,,,,,,,,,,,
461,42,232,,,,,,,,,,,,,
461,44,386,,,,,,,,,,,,,
461,49,399,,,,,,,,,,,,,
462,1,33,48,84,112,243,319,602,,,,,,,
462,11,604,,,,,,,,,,,,,
462,14,49,,,,,,,,,,,,,
462,17,86,,,,,,,,,,,,,
462,22,209,,,,,,,,,,,,,
462,27,199,486,,,,,,,,,,,,
462,30,443,,,,,,,,,,,,,
462,34,103,,,,,,,,,,,,,
462,39,430,,,,,,,,,,,,,
462,40,435,,,,,,,,,,,,,
462,46,429,,,,,,,,,,,,,
462,50,393,,,,,,,,,,,,,
462,54,360,,,,,,,,,,,,,
462,60,192,,,,,,,,,,,,,
463,1,122,,,,,,,,,,,,,
463,5,48,,,,,,,,,,,,,
463,9,111,,,,,,,,,,,,,
463,13,282,,,,,,,,,,,,,
463,17,35,,,,,,,,,,,,,
463,21,23,,,,,,,,,,,,,
463,25,50,,,,,,,,,,,,,
463,29,21,,,,,,,,,,,,,
463,33,205,,,,,,,,,,,,,
463,37,382,498,,,,,,,,,,,,
463,41,287,,,,,,,,,,,,,
463,45,103,,,,,,,,,,,,,
463,49,438,,,,,,,,,,,,,
463,53,378,,,,,,,,,,,,,
463,57,360,,,,,,,,,,,,,
464,1,23,30,31,39,398,,,,,,,,,
464,13,479,,,,,,,,,,,,,
464,21,184,523,,,,,,,,,,,,
464,25,350,,,,,,,,,,,,,
464,30,498,,,,,,,,,,,,,
464,33,36,,,,,,,,,,,,,
464,37,32,,,,,,,,,,,,,
464,42,359,,,,,,,,,,,,,
464,45,444,,,,,,,,,,,,,
464,47,529,,,,,,,,,,,,,
464,49,89,,,,,,,,,,,,,
464,57,224,,,,,,,,,,,,,
464,61,439,,,,,,,,,,,,,
465,1,132,275,,,,,,,,,,,,
465,5,79,,,,,,,,,,,,,
465,8,71,,,,,,,,,,,,,
465,12,74,,,,,,,,,,,,,
465,15,77,,,,,,,,,,,,,
465,19,22,,,,,,,,,,,,,
465,22,20,,,,,,,,,,,,,
465,26,72,,,,,,,,,,,,,
465,29,78,,,,,,,,,,,,,
465,33,246,,,,,,,,,,,,,
465,36,282,202,,,,,,,,,,,,
465,40,363,,,,,,,,,,,,,
465,43,21,,,,,,,,,,,,,
465,47,321,,,,,,,,,,,,,
465,50,378,580,,,,,,,,,,,,
465,54,438,,,,,,,,,,,,,
465,57,335,,,,,,,,,,,,,
466,1,7,43,67,84,98,569,604,,,,,,,
466,16,129,,,,,,,,,,,,,
466,19,351,86,,,,,,,,,,,,
466,25,113,,,,,,,,,,,,,
466,28,9,,,,,,,,,,,,,
466,32,486,,,,,,,,,,,,,
466,37,435,,,,,,,,,,,,,
466,43,85,,,,,,,,,,,,,
466,52,103,,,,,,,,,,,,,
466,58,87,,,,,,,,,,,,,
466,67,416,,,,,,,,,,,,,
467,1,9,43,52,108,123,,,,,,,,,
467,16,185,,,,,,,,,,,,,
467,19,83,499,,,,,,,,,,,,
467,25,109,,,,,,,,,,,,,
467,28,7,,,,,,,,,,,,,
467,32,481,,,,,,,,,,,,,
467,37,436,,,,,,,,,,,,,
467,43,53,,,,,,,,,,,,,
467,52,241,,,,,,,,,,,,,
467,58,126,,,,,,,,,,,,,
467,67,63,,,,,,,,,,,,,
468,1,143,245,396,403,495,,,,,,,,,
469,1,33,98,104,193,400,450,,,,,,,,
469,14,49,,,,,,,,,,,,,
469,17,197,,,,,,,,,,,,,
469,22,48,,,,,,,,,,,,,
469,27,253,,,,,,,,,,,,,
469,30,228,,,,,,,,,,,,,
469,33,246,,,,,,,,,,,,,
469,38,163,364,,,,,,,,,,,,
469,43,103,,,,,,,,,,,,,
469,46,369,,,,,,,,,,,,,
469,49,403,,,,,,,,,,,,,
469,54,405,,,,,,,,,,,,,
470,1,33,39,270,,,,,,,,,,,
470,8,28,,,,,,,,,,,,,
470,15,75,,,,,,,,,,,,,
470,22,98,,,,,,,,,,,,,
470,29,235,,,,,,,,,,,,,
470,36,345,,,,,,,,,,,,,
470,43,202,,,,,,,,,,,,,
470,50,387,,,,,,,,,,,,,
470,57,320,,,,,,,,,,,,,
470,64,241,,,,,,,,,,,,,
470,71,348,,,,,,,,,,,,,
470,78,14,,,,,,,,,,,,,
471,1,33,39,270,,,,,,,,,,,
471,8,28,,,,,,,,,,,,,
471,15,196,,,,,,,,,,,,,
471,22,98,,,,,,,,,,,,,
471,29,44,,,,,,,,,,,,,
471,36,420,,,,,,,,,,,,,
471,43,423,,,,,,,,,,,,,
471,50,387,,,,,,,,,,,,,
471,57,243,,,,,,,,,,,,,
471,64,258,,,,,,,,,,,,,
471,71,59,,,,,,,,,,,,,
471,78,112,,,,,,,,,,,,,
472,1,28,106,282,398,422,423,424,,,,,,,
472,16,98,,,,,,,,,,,,,
472,20,210,,,,,,,,,,,,,
472,23,185,,,,,,,,,,,,,
472,27,103,512,,,,,,,,,,,,
472,31,400,,,,,,,,,,,,,
472,34,14,,,,,,,,,,,,,
472,38,369,,,,,,,,,,,,,
472,42,404,,,,,,,,,,,,,
472,45,12,327,,,,,,,,,,,,
473,1,64,181,246,300,316,,,,,,,,,
473,13,189,,,,,,,,,,,,,
473,16,203,,,,,,,,,,,,,
473,20,426,,,,,,,,,,,,,
473,25,258,,,,,,,,,,,,,
473,28,423,,,,,,,,,,,,,
473,32,36,,,,,,,,,,,,,
473,33,458,,,,,,,,,,,,,
473,40,89,,,,,,,,,,,,,
473,41,37,,,,,,,,,,,,,
473,48,54,,,,,,,,,,,,,
473,56,59,,,,,,,,,,,,,
473,65,184,,,,,,,,,,,,,
474,1,33,160,176,417,433,,,,,,,,,
474,7,60,,,,,,,,,,,,,
474,12,97,,,,,,,,,,,,,
474,18,105,,,,,,,,,,,,,
474,23,393,,,,,,,,,,,,,
474,29,324,,,,,,,,,,,,,
474,34,373,,,,,,,,,,,,,
474,40,435,,,,,,,,,,,,,
474,45,199,,,,,,,,,,,,,
474,51,161,,,,,,,,,,,,,
474,56,277,,,,,,,,,,,,,
474,62,192,,,,,,,,,,,,,
474,67,63,,,,,,,,,,,,,
475,1,43,93,100,104,348,400,,,,,,,,
475,17,210,,,,,,,,,,,,,
475,22,163,,,,,,,,,,,,,
475,25,14,,,,,,,,,,,,,
475,31,427,,,,,,,,,,,,,
475,36,270,,,,,,,,,,,,,
475,39,364,,,,,,,,,,,,,
475,45,206,,,,,,,,,,,,,
475,50,182,,,,,,,,,,,,,
475,53,370,,,,,,,,,,,,,
478,1,43,104,181,310,,,,,,,,,,
478,13,196,,,,,,,,,,,,,
478,19,109,,,,,,,,,,,,,
478,22,466,,,,,,,,,,,,,
478,23,577,,,,,,,,,,,,,
478,28,358,,,,,,,,,,,,,
478,31,445,,,,,,,,,,,,,
478,37,420,,,,,,,,,,,,,
478,40,258,,,,,,,,,,,,,
478,42,247,,,,,,,,,,,,,
478,51,59,,,,,,,,,,,,,
478,59,194,,,,,,,,,,,,,
479,1,84,86,109,271,310,,,,,,,,,
479,8,253,,,,,,,,,,,,,
479,15,104,,,,,,,,,,,,,
479,22,351,,,,,,,,,,,,,
479,29,466,,,,,,,,,,,,,
479,36,164,,,,,,,,,,,,,
479,43,268,486,,,,,,,,,,,,
479,50,435,506,,,,,,,,,,,,
480,1,156,,,,,,,,,,,,,
480,6,286,,,,,,,,,,,,,
480,16,203,,,,,,,,,,,,,
480,21,93,129,,,,,,,,,,,,
480,31,281,,,,,,,,,,,,,
480,36,248,,,,,,,,,,,,,
480,46,133,,,,,,,,,,,,,
480,51,326,,,,,,,,,,,,,
480,61,175,,,,,,,,,,,,,
480,66,363,,,,,,,,,,,,,
480,76,262,,,,,,,,,,,,,
481,1,156,,,,,,,,,,,,,
481,6,286,,,,,,,,,,,,,
481,16,182,,,,,,,,,,,,,
481,21,93,129,,,,,,,,,,,,
481,31,381,,,,,,,,,,,,,
481,36,248,,,,,,,,,,,,,
481,46,204,,,,,,,,,,,,,
481,51,326,,,,,,,,,,,,,
481,61,383,,,,,,,,,,,,,
481,66,363,,,,,,,,,,,,,
481,76,361,,,,,,,,,,,,,
482,1,156,,,,,,,,,,,,,
482,6,286,,,,,,,,,,,,,
482,16,197,,,,,,,,,,,,,
482,21,93,129,,,,,,,,,,,,
482,31,253,,,,,,,,,,,,,
482,36,248,,,,,,,,,,,,,
482,46,417,,,,,,,,,,,,,
482,51,326,,,,,,,,,,,,,
482,61,387,,,,,,,,,,,,,
482,66,363,,,,,,,,,,,,,
482,76,153,,,,,,,,,,,,,
483,1,184,225,,,,,,,,,,,,
483,10,232,,,,,,,,,,,,,
483,19,408,,,,,,,,,,,,,
483,20,246,,,,,,,,,,,,,
483,24,368,,,,,,,,,,,,,
483,30,337,,,,,,,,,,,,,
483,40,459,,,,,,,,,,,,,
483,42,231,,,,,,,,,,,,,
483,50,377,,,,,,,,,,,,,
483,60,414,,,,,,,,,,,,,
483,70,163,,,,,,,,,,,,,
483,80,430,,,,,,,,,,,,,
483,90,396,,,,,,,,,,,,,
484,1,184,225,,,,,,,,,,,,
484,10,352,,,,,,,,,,,,,
484,19,408,,,,,,,,,,,,,
484,20,246,,,,,,,,,,,,,
484,30,337,,,,,,,,,,,,,
484,40,460,,,,,,,,,,,,,
484,42,56,,,,,,,,,,,,,
484,50,377,,,,,,,,,,,,,
484,60,414,,,,,,,,,,,,,
484,70,163,,,,,,,,,,,,,
484,80,401,,,,,,,,,,,,,
484,90,396,,,,,,,,,,,,,
485,1,246,,,,,,,,,,,,,
485,9,43,,,,,,,,,,,,,
485,17,424,,,,,,,,,,,,,
485,25,319,,,,,,,,,,,,,
485,33,242,,,,,,,,,,,,,
485,41,184,,,,,,,,,,,,,
485,49,436,,,,,,,,,,,,,
485,57,83,,,,,,,,,,,,,
485,65,442,,,,,,,,,,,,,
485,73,414,,,,,,,,,,,,,
485,81,257,,,,,,,,,,,,,
485,88,444,,,,,,,,,,,,,
485,96,463,,,,,,,,,,,,,
486,1,5,7,8,9,23,109,282,146,193,,,,,
486,25,276,279,,,,,,,,,,,,
486,40,469,,,,,,,,,,,,,
486,50,428,,,,,,,,,,,,,
486,65,371,,,,,,,,,,,,,
486,75,462,,,,,,,,,,,,,
486,90,484,,,,,,,,,,,,,
486,100,416,,,,,,,,,,,,,
487,1,184,225,,,,,,,,,,,,
487,10,466,,,,,,,,,,,,,
487,19,425,,,,,,,,,,,,,
487,20,246,,,,,,,,,,,,,
487,24,194,,,,,,,,,,,,,
487,30,337,,,,,,,,,,,,,
487,40,467,,,,,,,,,,,,,
487,50,377,506,,,,,,,,,,,,
487,60,414,,,,,,,,,,,,,
487,70,163,,,,,,,,,,,,,
487,80,421,,,,,,,,,,,,,
487,90,396,,,,,,,,,,,,,
488,1,93,104,,,,,,,,,,,,
488,11,219,,,,,,,,,,,,,
488,20,54,,,,,,,,,,,,,
488,29,62,,,,,,,,,,,,,
488,38,248,,,,,,,,,,,,,
488,47,163,,,,,,,,,,,,,
488,57,236,,,,,,,,,,,,,
488,66,427,,,,,,,,,,,,,
488,75,375,,,,,,,,,,,,,
488,84,461,,,,,,,,,,,,,
488,93,94,,,,,,,,,,,,,
488,99,585,,,,,,,,,,,,,
489,1,145,346,,,,,,,,,,,,
489,9,204,,,,,,,,,,,,,
489,16,48,,,,,,,,,,,,,
489,24,61,,,,,,,,,,,,,
489,31,151,,,,,,,,,,,,,
489,39,250,,,,,,,,,,,,,
489,46,352,,,,,,,,,,,,,
489,54,392,,,,,,,,,,,,,
489,61,291,,,,,,,,,,,,,
489,69,240,,,,,,,,,,,,,
490,1,145,294,346,,,,,,,,,,,
490,9,204,,,,,,,,,,,,,
490,16,48,,,,,,,,,,,,,
490,24,61,,,,,,,,,,,,,
490,31,151,,,,,,,,,,,,,
490,39,250,,,,,,,,,,,,,
490,46,352,,,,,,,,,,,,,
490,54,392,,,,,,,,,,,,,
490,61,291,,,,,,,,,,,,,
490,69,240,,,,,,,,,,,,,
490,76,391,,,,,,,,,,,,,
491,1,50,101,466,,,,,,,,,,,
491,11,98,,,,,,,,,,,,,
491,20,95,,,,,,,,,,,,,
491,29,228,185,,,,,,,,,,,,
491,38,171,,,,,,,,,,,,,
491,47,104,,,,,,,,,,,,,
491,57,114,,,,,,,,,,,,,
491,66,464,,,,,,,,,,,,,
491,75,373,417,,,,,,,,,,,,
491,84,138,,,,,,,,,,,,,
491,93,399,196,,,,,,,,,,,,
492,1,111,74,,,,,,,,,,,,
492,10,345,,,,,,,,,,,,,
492,19,73,,,,,,,,,,,,,
492,28,235,,,,,,,,,,,,,
492,37,230,,,,,,,,,,,,,
492,46,363,,,,,,,,,,,,,
492,55,388,,,,,,,,,,,,,
492,64,312,,,,,,,,,,,,,
492,73,412,,,,,,,,,,,,,
492,82,320,186,,,,,,,,,,,,
492,91,381,361,,,,,,,,,,,,
492,100,465,,,,,,,,,,,,,
493,1,69,322,363,386,,,,,,,,,,
493,10,356,,,,,,,,,,,,,
493,20,414,,,,,,,,,,,,,
493,30,304,,,,,,,,,,,,,
493,40,245,,,,,,,,,,,,,
493,50,287,,,,,,,,,,,,,
493,60,248,,,,,,,,,,,,,
493,70,105,,,,,,,,,,,,,
493,80,63,,,,,,,,,,,,,
493,90,195,,,,,,,,,,,,,
493,100,449,,,,,,,,,,,,,
494,1,93,98,116,510,545,,,,,,,,,
494,9,203,,,,,,,,,,,,,
494,17,29,,,,,,,,,,,,,
494,25,488,,,,,,,,,,,,,
494,33,179,,,,,,,,,,,,,
494,41,481,,,,,,,,,,,,,
494,49,428,,,,,,,,,,,,,
494,57,517,,,,,,,,,,,,,
494,65,38,,,,,,,,,,,,,
494,73,394,,,,,,,,,,,,,
494,81,515,,,,,,,,,,,,,
494,89,500,,,,,,,,,,,,,
494,97,315,,,,,,,,,,,,,
495,1,33,,,,,,,,,,,,,
495,4,43,,,,,,,,,,,,,
495,7,22,,,,,,,,,,,,,
495,10,35,,,,,,,,,,,,,
495,13,74,,,,,,,,,,,,,
495,16,536,,,,,,,,,,,,,
495,19,73,,,,,,,,,,,,,
495,22,72,,,,,,,,,,,,,
495,25,21,,,,,,,,,,,,,
495,28,348,,,,,,,,,,,,,
495,31,489,,,,,,,,,,,,,
495,34,202,,,,,,,,,,,,,
495,37,378,,,,,,,,,,,,,
495,40,380,,,,,,,,,,,,,
495,43,437,,,,,,,,,,,,,
496,1,22,33,35,43,,,,,,,,,,
496,13,74,,,,,,,,,,,,,
496,16,536,,,,,,,,,,,,,
496,20,73,,,,,,,,,,,,,
496,24,72,,,,,,,,,,,,,
496,28,21,,,,,,,,,,,,,
496,32,348,,,,,,,,,,,,,
496,36,489,,,,,,,,,,,,,
496,40,202,,,,,,,,,,,,,
496,44,378,,,,,,,,,,,,,
496,48,380,,,,,,,,,,,,,
496,52,437,,,,,,,,,,,,,
497,1,22,33,35,43,,,,,,,,,,
497,13,74,,,,,,,,,,,,,
497,16,536,,,,,,,,,,,,,
497,20,73,,,,,,,,,,,,,
497,24,72,,,,,,,,,,,,,
497,28,21,,,,,,,,,,,,,
497,32,348,,,,,,,,,,,,,
497,38,489,,,,,,,,,,,,,
497,44,202,,,,,,,,,,,,,
497,50,378,,,,,,,,,,,,,
497,56,380,,,,,,,,,,,,,
497,62,437,,,,,,,,,,,,,
498,1,33,,,,,,,,,,,,,
498,3,39,,,,,,,,,,,,,
498,7,52,,,,,,,,,,,,,
498,9,316,,,,,,,,,,,,,
498,13,111,,,,,,,,,,,,,
498,15,488,,,,,,,,,,,,,
498,19,123,,,,,,,,,,,,,
498,21,205,,,,,,,,,,,,,
498,25,36,,,,,,,,,,,,,
498,27,535,,,,,,,,,,,,,
498,31,372,,,,,,,,,,,,,
498,33,53,,,,,,,,,,,,,
498,37,457,,,,,,,,,,,,,
498,39,46,,,,,,,,,,,,,
498,43,394,,,,,,,,,,,,,
499,1,33,39,52,316,,,,,,,,,,
499,13,111,,,,,,,,,,,,,
499,15,488,,,,,,,,,,,,,
499,17,292,,,,,,,,,,,,,
499,20,123,,,,,,,,,,,,,
499,23,205,,,,,,,,,,,,,
499,28,36,,,,,,,,,,,,,
499,31,535,,,,,,,,,,,,,
499,36,372,,,,,,,,,,,,,
499,39,53,,,,,,,,,,,,,
499,44,457,,,,,,,,,,,,,
499,47,46,,,,,,,,,,,,,
499,52,394,,,,,,,,,,,,,
500,1,33,39,52,316,359,,,,,,,,,
500,13,111,,,,,,,,,,,,,
500,15,488,,,,,,,,,,,,,
500,17,292,,,,,,,,,,,,,
500,20,123,,,,,,,,,,,,,
500,23,205,,,,,,,,,,,,,
500,28,36,,,,,,,,,,,,,
500,31,535,,,,,,,,,,,,,
500,38,372,,,,,,,,,,,,,
500,43,53,,,,,,,,,,,,,
500,50,457,,,,,,,,,,,,,
500,55,46,,,,,,,,,,,,,
500,62,394,,,,,,,,,,,,,
501,1,33,,,,,,,,,,,,,
501,5,39,,,,,,,,,,,,,
501,7,55,,,,,,,,,,,,,
501,11,346,,,,,,,,,,,,,
501,13,116,,,,,,,,,,,,,
501,17,534,,,,,,,,,,,,,
501,19,210,,,,,,,,,,,,,
501,23,352,,,,,,,,,,,,,
501,25,279,,,,,,,,,,,,,
501,29,453,,,,,,,,,,,,,
501,31,227,,,,,,,,,,,,,
501,35,401,,,,,,,,,,,,,
501,37,514,,,,,,,,,,,,,
501,41,14,,,,,,,,,,,,,
501,43,56,,,,,,,,,,,,,
502,1,33,39,55,346,,,,,,,,,,
502,13,116,,,,,,,,,,,,,
502,17,534,,,,,,,,,,,,,
502,20,210,,,,,,,,,,,,,
502,25,352,,,,,,,,,,,,,
502,28,279,,,,,,,,,,,,,
502,33,453,,,,,,,,,,,,,
502,36,227,,,,,,,,,,,,,
502,41,401,,,,,,,,,,,,,
502,44,514,,,,,,,,,,,,,
502,49,14,,,,,,,,,,,,,
502,52,56,,,,,,,,,,,,,
503,1,33,39,55,224,346,,,,,,,,,
503,13,116,,,,,,,,,,,,,
503,17,534,,,,,,,,,,,,,
503,20,210,,,,,,,,,,,,,
503,25,352,,,,,,,,,,,,,
503,28,279,,,,,,,,,,,,,
503,33,453,,,,,,,,,,,,,
503,36,163,,,,,,,,,,,,,
503,38,227,,,,,,,,,,,,,
503,45,401,,,,,,,,,,,,,
503,50,514,,,,,,,,,,,,,
503,57,14,,,,,,,,,,,,,
503,62,56,,,,,,,,,,,,,
504,1,33,,,,,,,,,,,,,
504,3,43,,,,,,,,,,,,,
504,6,44,,,,,,,,,,,,,
504,8,117,,,,,,,,,,,,,
504,11,197,,,,,,,,,,,,,
504,13,28,,,,,,,,,,,,,
504,16,242,,,,,,,,,,,,,
504,18,95,,,,,,,,,,,,,
504,21,162,,,,,,,,,,,,,
504,23,495,,,,,,,,,,,,,
504,26,526,,,,,,,,,,,,,
504,28,158,,,,,,,,,,,,,
504,31,212,,,,,,,,,,,,,
504,33,226,,,,,,,,,,,,,
504,36,21,,,,,,,,,,,,,
505,1,33,43,44,67,563,,,,,,,,,
505,8,117,,,,,,,,,,,,,
505,11,197,,,,,,,,,,,,,
505,13,28,,,,,,,,,,,,,
505,16,242,,,,,,,,,,,,,
505,18,95,,,,,,,,,,,,,
505,20,109,,,,,,,,,,,,,
505,22,162,,,,,,,,,,,,,
505,25,495,,,,,,,,,,,,,
505,29,244,,,,,,,,,,,,,
505,32,158,,,,,,,,,,,,,
505,36,212,,,,,,,,,,,,,
505,39,226,,,,,,,,,,,,,
505,43,21,,,,,,,,,,,,,
506,1,33,43,,,,,,,,,,,,
506,5,316,,,,,,,,,,,,,
506,8,44,,,,,,,,,,,,,
506,10,608,,,,,,,,,,,,,
506,12,270,,,,,,,,,,,,,
506,15,36,,,,,,,,,,,,,
506,19,526,,,,,,,,,,,,,
506,22,242,,,,,,,,,,,,,
506,26,46,,,,,,,,,,,,,
506,29,514,,,,,,,,,,,,,
506,33,179,,,,,,,,,,,,,
506,36,387,,,,,,,,,,,,,
506,40,416,,,,,,,,,,,,,
506,45,583,,,,,,,,,,,,,
507,1,33,43,44,316,,,,,,,,,,
507,12,270,,,,,,,,,,,,,
507,15,36,,,,,,,,,,,,,
507,20,526,,,,,,,,,,,,,
507,24,242,,,,,,,,,,,,,
507,29,46,,,,,,,,,,,,,
507,33,514,,,,,,,,,,,,,
507,38,179,,,,,,,,,,,,,
507,42,387,,,,,,,,,,,,,
507,47,416,,,,,,,,,,,,,
507,52,583,,,,,,,,,,,,,
508,1,33,43,44,316,422,423,424,,,,,,,
508,12,270,,,,,,,,,,,,,
508,15,36,,,,,,,,,,,,,
508,20,526,,,,,,,,,,,,,
508,24,242,,,,,,,,,,,,,
508,29,46,,,,,,,,,,,,,
508,36,514,,,,,,,,,,,,,
508,42,179,,,,,,,,,,,,,
508,51,387,,,,,,,,,,,,,
508,59,416,,,,,,,,,,,,,
508,63,583,,,,,,,,,,,,,
509,1,10,,,,,,,,,,,,,
509,3,45,,,,,,,,,,,,,
509,6,274,,,,,,,,,,,,,
509,10,28,,,,,,,,,,,,,
509,12,154,,,,,,,,,,,,,
509,15,228,,,,,,,,,,,,,
509,19,259,,,,,,,,,,,,,
509,21,252,,,,,,,,,,,,,
509,24,468,,,,,,,,,,,,,
509,28,372,,,,,,,,,,,,,
509,30,163,,,,,,,,,,,,,
509,33,445,,,,,,,,,,,,,
509,37,400,,,,,,,,,,,,,
509,39,289,,,,,,,,,,,,,
509,42,417,,,,,,,,,,,,,
509,46,389,,,,,,,,,,,,,
509,49,583,,,,,,,,,,,,,
510,1,10,28,45,274,,,,,,,,,,
510,12,154,,,,,,,,,,,,,
510,15,228,,,,,,,,,,,,,
510,19,259,,,,,,,,,,,,,
510,22,252,,,,,,,,,,,,,
510,26,468,,,,,,,,,,,,,
510,31,372,,,,,,,,,,,,,
510,34,163,,,,,,,,,,,,,
510,38,269,,,,,,,,,,,,,
510,43,400,,,,,,,,,,,,,
